transaction_id,sender_id,receiver_id,amount,currency,timestamp,channel,account_id
T0002961,P004561,P003373,1421.55,GBP,2025-02-15T01:15:49,bank_transfer,ACC-P004561-0002961
T0002962,P003400,P002510,8164.53,GBP,2025-06-29T22:37:46,crypto,ACC-P003400-0002962
T0002963,P003359,P003819,2481.14,EUR,2025-08-24T04:08:47,bank_transfer,ACC-P003359-0002963
T0002964,P000848,P001238,12875.96,USD,2025-11-03T10:30:30,cash,ACC-P000848-0002964
T0002965,P001717,P001497,1262.43,GBP,2025-09-26T22:16:38,cash,ACC-P001717-0002965
T0002966,P003343,P000573,6615.84,USD,2025-10-15T11:22:49,mobile_wallet,ACC-P003343-0002966
T0002967,P003353,P000233,5475.74,GBP,2025-09-30T07:19:22,cash,ACC-P003353-0002967
T0002968,P002298,P002098,771.87,EUR,2025-02-05T14:24:28,bank_transfer,ACC-P002298-0002968
T0002969,P000129,P001989,12107.07,GBP,2025-08-05T18:43:15,mobile_wallet,ACC-P000129-0002969
T0002970,P002243,P000143,10710.51,USD,2025-07-19T16:22:36,crypto,ACC-P002243-0002970
T0002971,P000550,P004788,3821.72,GBP,2025-05-09T17:59:19,mobile_wallet,ACC-P000550-0002971
T0002972,P003286,P000976,3116.68,GBP,2025-11-07T04:53:05,mobile_wallet,ACC-P003286-0002972
T0002973,P002550,P001860,12106.06,USD,2025-08-11T06:59:11,cash,ACC-P002550-0002973
T0002974,P000970,P004532,829.15,USD,2025-08-01T01:27:10,bank_transfer,ACC-P000970-0002974
T0002975,P000559,P002699,6834.49,GBP,2025-05-25T14:54:59,mobile_wallet,ACC-P000559-0002975
T0002976,P003719,P001948,3440.9,GBP,2025-01-01T01:52:38,crypto,ACC-P003719-0002976
T0002977,P000046,P003106,8109.54,GBP,2025-07-18T00:07:29,cash,ACC-P000046-0002977
T0002978,P003920,P004010,3069.38,USD,2025-12-01T02:33:52,mobile_wallet,ACC-P003920-0002978
T0002979,P001409,P000669,7080.58,USD,2025-02-13T15:45:16,crypto,ACC-P001409-0002979
T0002980,P001216,P000236,14145.92,USD,2025-04-09T17:21:25,crypto,ACC-P001216-0002980
T0002981,P001986,P002616,6040.58,EUR,2025-01-10T13:51:42,bank_transfer,ACC-P001986-0002981
T0002982,P002066,P003086,8020.55,EUR,2025-11-02T08:27:17,mobile_wallet,ACC-P002066-0002982
T0002983,P002463,P000983,13787.14,USD,2025-01-14T13:20:09,crypto,ACC-P002463-0002983
T0002984,P000618,P000738,18792.2,GBP,2025-06-22T15:11:56,crypto,ACC-P000618-0002984
T0002985,P000025,P003225,1587.96,USD,2025-01-24T01:35:52,bank_transfer,ACC-P000025-0002985
T0002986,P000579,P001599,2389.8,EUR,2025-11-07T09:40:28,bank_transfer,ACC-P000579-0002986
T0002987,P000881,P003161,6609.15,EUR,2025-12-07T19:02:48,cash,ACC-P000881-0002987
T0002988,P001574,P002274,19229.13,EUR,2025-08-01T09:22:52,cash,ACC-P001574-0002988
T0002989,P000380,P001390,1207.24,EUR,2025-02-25T06:46:08,cash,ACC-P000380-0002989
T0002990,P000653,P000933,3088.21,EUR,2025-04-19T06:40:17,bank_transfer,ACC-P000653-0002990
T0002991,P002154,P002124,2005.16,USD,2025-06-30T08:03:41,crypto,ACC-P002154-0002991
T0002992,P001074,P002394,13885.08,USD,2025-04-24T21:06:56,cash,ACC-P001074-0002992
T0002993,P001649,P002039,9597.92,EUR,2025-07-29T09:53:52,cash,ACC-P001649-0002993
T0002994,P000077,P001277,14579.99,USD,2025-03-21T23:42:00,crypto,ACC-P000077-0002994
T0002995,P002048,P000688,17089.51,EUR,2025-03-06T09:53:00,crypto,ACC-P002048-0002995
T0002996,P001386,P002856,4628.34,GBP,2025-04-02T17:29:47,mobile_wallet,ACC-P001386-0002996
T0002997,P004960,P001013,494.69,EUR,2025-07-19T09:59:31,bank_transfer,ACC-P004960-0002997
T0002998,P003388,P000310,2124.52,USD,2025-11-27T07:07:38,crypto,ACC-P003388-0002998
T0002999,P000158,P003927,707.91,GBP,2025-07-18T21:31:45,crypto,ACC-P000158-0002999
T0003000,P002509,P003299,13133.07,EUR,2025-07-29T00:31:43,mobile_wallet,ACC-P002509-0003000
T0003001,P002065,P001093,3588.88,EUR,2025-05-09T02:20:42,crypto,ACC-P002065-0003001
T0003002,P002414,P001364,14672.63,EUR,2025-04-28T18:17:05,cash,ACC-P002414-0003002
T0003003,P000696,P001036,16820.47,USD,2025-04-24T01:23:52,crypto,ACC-P000696-0003003
T0003004,P003257,P000097,6105.76,USD,2025-12-12T10:57:42,mobile_wallet,ACC-P003257-0003004
T0003005,P000916,P000236,16107.58,USD,2025-12-28T17:49:24,mobile_wallet,ACC-P000916-0003005
T0003006,P001069,P002999,9387.97,EUR,2025-02-10T00:57:27,mobile_wallet,ACC-P001069-0003006
T0003007,P003863,P001140,1327.29,GBP,2025-06-20T19:42:06,bank_transfer,ACC-P003863-0003007
T0003008,P002962,P001622,8144.72,USD,2025-02-22T20:15:31,cash,ACC-P002962-0003008
T0003009,P000454,P000104,1494.91,EUR,2025-06-05T04:15:02,mobile_wallet,ACC-P000454-0003009
T0003010,P001388,P001508,6111.33,GBP,2025-10-23T15:16:03,bank_transfer,ACC-P001388-0003010
T0003011,P003423,P003053,9781.32,GBP,2025-11-13T03:32:00,mobile_wallet,ACC-P003423-0003011
T0003012,P002934,P001584,13935.83,EUR,2025-06-21T23:35:12,cash,ACC-P002934-0003012
T0003013,P003009,P004993,4496.23,EUR,2025-06-22T11:22:48,cash,ACC-P003009-0003013
T0003014,P001746,P001326,18238.84,GBP,2025-07-12T11:37:04,crypto,ACC-P001746-0003014
T0003015,P000866,P001266,4954.97,GBP,2025-07-21T16:20:29,cash,ACC-P000866-0003015
T0003016,P001356,P001656,10330.26,EUR,2025-05-18T17:38:01,crypto,ACC-P001356-0003016
T0003017,P002536,P003960,1653.14,GBP,2025-05-29T22:08:49,cash,ACC-P002536-0003017
T0003018,P003060,P001820,6811.11,USD,2025-06-09T04:51:58,cash,ACC-P003060-0003018
T0003019,P000216,P001823,3109.24,EUR,2025-01-03T07:19:58,mobile_wallet,ACC-P000216-0003019
T0003020,P001141,P000591,952.1,USD,2025-07-07T13:34:34,bank_transfer,ACC-P001141-0003020
T0003021,P001481,P002041,617.23,GBP,2025-12-15T04:26:16,cash,ACC-P001481-0003021
T0003022,P001874,P003284,4397.96,USD,2025-08-02T23:38:48,bank_transfer,ACC-P001874-0003022
T0003023,P001359,P000199,8036.85,EUR,2025-06-07T16:42:31,cash,ACC-P001359-0003023
T0003024,P002004,P001184,10912.1,EUR,2025-08-21T18:57:22,crypto,ACC-P002004-0003024
T0003025,P001280,P001270,18124.08,GBP,2025-09-29T19:46:59,cash,ACC-P001280-0003025
T0003026,P003412,P001852,14627.9,EUR,2025-08-21T05:01:58,mobile_wallet,ACC-P003412-0003026
T0003027,P002427,P002197,630.1,GBP,2025-10-06T16:42:23,crypto,ACC-P002427-0003027
T0003028,P000797,P002317,6289.43,EUR,2025-04-25T03:05:01,cash,ACC-P000797-0003028
T0003029,P000028,P003520,4592.76,GBP,2025-05-19T00:27:29,mobile_wallet,ACC-P000028-0003029
T0003030,P003464,P000108,1618.45,EUR,2025-04-13T00:18:47,bank_transfer,ACC-P003464-0003030
T0003031,P004969,P002276,2240.41,GBP,2025-06-10T18:40:46,cash,ACC-P004969-0003031
T0003032,P000627,P000567,12373.46,EUR,2025-10-29T14:33:00,bank_transfer,ACC-P000627-0003032
T0003033,P002283,P000363,5424.73,GBP,2025-05-04T00:59:52,mobile_wallet,ACC-P002283-0003033
T0003034,P001207,P001997,13386.43,USD,2025-12-27T23:55:43,crypto,ACC-P001207-0003034
T0003035,P000340,P001510,9555.55,EUR,2025-11-23T09:55:14,crypto,ACC-P000340-0003035
T0003036,P002944,P002454,6328.57,USD,2025-02-14T07:49:11,mobile_wallet,ACC-P002944-0003036
T0003037,P000057,P001986,3107.21,EUR,2025-08-18T22:27:40,bank_transfer,ACC-P000057-0003037
T0003038,P001655,P000055,17024.76,EUR,2025-05-01T12:52:58,bank_transfer,ACC-P001655-0003038
T0003039,P002977,P003487,12775.62,USD,2025-11-05T23:10:28,bank_transfer,ACC-P002977-0003039
T0003040,P000663,P001283,257.39,GBP,2025-01-20T01:10:12,crypto,ACC-P000663-0003040
T0003041,P001356,P001786,9424.43,USD,2025-10-26T12:51:21,cash,ACC-P001356-0003041
T0003042,P000496,P000316,14280.03,GBP,2025-07-29T04:24:43,crypto,ACC-P000496-0003042
T0003043,P002748,P002458,19079.26,USD,2025-10-21T02:28:32,cash,ACC-P002748-0003043
T0003044,P001149,P001909,3898.98,GBP,2025-10-13T14:56:23,mobile_wallet,ACC-P001149-0003044
T0003045,P000740,P002890,8090.58,USD,2025-04-05T05:24:05,crypto,ACC-P000740-0003045
T0003046,P000033,P000983,10071.99,EUR,2025-07-03T08:58:05,mobile_wallet,ACC-P000033-0003046
T0003047,P000655,P002327,2217.31,GBP,2025-12-25T18:19:32,cash,ACC-P000655-0003047
T0003048,P001054,P001574,3839.67,EUR,2025-05-20T18:47:40,bank_transfer,ACC-P001054-0003048
T0003049,P002007,P001024,4033.82,USD,2025-03-30T15:47:53,mobile_wallet,ACC-P002007-0003049
T0003050,P003266,P003096,2992.43,EUR,2025-12-30T08:23:42,mobile_wallet,ACC-P003266-0003050
T0003051,P002146,P000726,6906.66,GBP,2025-07-18T13:02:25,crypto,ACC-P002146-0003051
T0003052,P001800,P000320,19849.12,USD,2025-08-16T22:26:18,crypto,ACC-P001800-0003052
T0003053,P002023,P002033,19493.09,USD,2025-07-31T08:58:54,crypto,ACC-P002023-0003053
T0003054,P001719,P001199,18458.49,EUR,2025-03-14T01:27:23,crypto,ACC-P001719-0003054
T0003055,P003975,P000704,3324.67,EUR,2025-01-11T01:05:51,mobile_wallet,ACC-P003975-0003055
T0003056,P001471,P000461,12518.97,EUR,2025-04-10T17:42:25,cash,ACC-P001471-0003056
T0003057,P003022,P002351,1115.85,USD,2025-09-18T07:25:25,mobile_wallet,ACC-P003022-0003057
T0003058,P002358,P001877,4235.35,EUR,2025-08-18T02:31:36,cash,ACC-P002358-0003058
T0003059,P000776,P002746,3860.55,USD,2025-04-01T19:18:23,mobile_wallet,ACC-P000776-0003059
T0003060,P002265,P000015,18896.76,USD,2025-06-04T22:16:53,bank_transfer,ACC-P002265-0003060
T0003061,P001578,P002608,3068.12,GBP,2025-09-10T05:04:14,bank_transfer,ACC-P001578-0003061
T0003062,P003456,P000586,115.73,USD,2025-04-05T10:26:12,mobile_wallet,ACC-P003456-0003062
T0003063,P001062,P001712,17987.08,EUR,2025-05-07T02:11:00,bank_transfer,ACC-P001062-0003063
T0003064,P002988,P002308,12621.74,GBP,2025-11-29T23:09:32,mobile_wallet,ACC-P002988-0003064
T0003065,P002629,P003109,5481.98,USD,2025-11-06T07:12:19,cash,ACC-P002629-0003065
T0003066,P001519,P000459,10215.47,GBP,2025-06-22T08:50:47,bank_transfer,ACC-P001519-0003066
T0003067,P002077,P001827,4837.06,USD,2025-08-15T18:16:53,cash,ACC-P002077-0003067
T0003068,P004638,P000567,3706.69,USD,2025-06-16T20:39:14,crypto,ACC-P004638-0003068
T0003069,P000883,P001423,12188.66,EUR,2025-10-15T20:13:01,bank_transfer,ACC-P000883-0003069
T0003070,P004244,P001625,3836.69,USD,2025-09-08T18:40:35,mobile_wallet,ACC-P004244-0003070
T0003071,P000126,P003046,11697.54,EUR,2025-12-20T07:35:41,bank_transfer,ACC-P000126-0003071
T0003072,P000378,P000168,14936.92,EUR,2025-11-09T17:26:38,cash,ACC-P000378-0003072
T0003073,P002181,P004882,313.14,USD,2025-05-23T07:11:15,bank_transfer,ACC-P002181-0003073
T0003074,P003117,P001677,19480.56,USD,2025-04-18T20:30:20,crypto,ACC-P003117-0003074
T0003075,P001230,P002470,11687.44,EUR,2025-10-29T00:46:08,mobile_wallet,ACC-P001230-0003075
T0003076,P000625,P002765,18297.88,USD,2025-05-16T21:44:45,cash,ACC-P000625-0003076
T0003077,P003440,P000930,13488.58,EUR,2025-12-10T05:52:15,mobile_wallet,ACC-P003440-0003077
T0003078,P001306,P002876,19553.79,EUR,2025-11-23T16:12:46,cash,ACC-P001306-0003078
T0003079,P001912,P001502,5204.22,GBP,2025-10-02T17:13:58,crypto,ACC-P001912-0003079
T0003080,P000040,P003150,4054.27,EUR,2025-05-25T01:59:27,bank_transfer,ACC-P000040-0003080
T0003081,P000260,P001660,11504.09,EUR,2025-11-27T23:58:55,cash,ACC-P000260-0003081
T0003082,P000757,P002737,17056.56,EUR,2025-06-15T00:15:33,crypto,ACC-P000757-0003082
T0003083,P002737,P002247,16659.06,EUR,2025-03-15T21:21:28,bank_transfer,ACC-P002737-0003083
T0003084,P002495,P002035,3734.63,USD,2025-02-04T03:53:01,cash,ACC-P002495-0003084
T0003085,P000248,P002588,4664.4,EUR,2025-02-05T21:20:02,crypto,ACC-P000248-0003085
T0003086,P002826,P001816,1255.07,GBP,2025-09-26T05:04:51,mobile_wallet,ACC-P002826-0003086
T0003087,P001532,P001212,12986.12,USD,2025-03-27T03:26:17,mobile_wallet,ACC-P001532-0003087
T0003088,P004977,P001820,3503.22,USD,2025-11-28T02:17:35,cash,ACC-P004977-0003088
T0003089,P000967,P000497,15478.05,EUR,2025-09-17T11:24:00,bank_transfer,ACC-P000967-0003089
T0003090,P000572,P001782,17242.94,GBP,2025-12-17T06:55:37,crypto,ACC-P000572-0003090
T0003091,P002532,P000262,11572.0,USD,2025-11-14T16:55:36,cash,ACC-P002532-0003091
T0003092,P002112,P001902,9767.64,GBP,2025-06-12T11:03:22,crypto,ACC-P002112-0003092
T0003093,P001432,P002682,4622.75,GBP,2025-07-20T16:15:41,crypto,ACC-P001432-0003093
T0003094,P002539,P001749,19219.62,GBP,2025-03-22T14:14:00,bank_transfer,ACC-P002539-0003094
T0003095,P000778,P002538,1816.64,USD,2025-04-09T19:51:26,crypto,ACC-P000778-0003095
T0003096,P000350,P001700,4940.21,GBP,2025-03-02T03:03:04,mobile_wallet,ACC-P000350-0003096
T0003097,P000752,P000812,5137.77,USD,2025-02-27T11:45:10,crypto,ACC-P000752-0003097
T0003098,P001748,P002189,1694.98,GBP,2025-02-19T16:17:17,crypto,ACC-P001748-0003098
T0003099,P001829,P002911,3381.51,EUR,2025-02-18T18:54:12,cash,ACC-P001829-0003099
T0003100,P001467,P003854,2808.3,USD,2025-11-20T05:47:32,crypto,ACC-P001467-0003100
T0003101,P000861,P001211,5196.95,EUR,2025-02-05T10:44:13,mobile_wallet,ACC-P000861-0003101
T0003102,P002163,P001623,18068.23,USD,2025-05-18T17:47:05,cash,ACC-P002163-0003102
T0003103,P002380,P003160,13063.95,GBP,2025-09-13T01:29:11,crypto,ACC-P002380-0003103
T0003104,P002750,P002762,2672.85,USD,2025-03-29T16:41:07,crypto,ACC-P002750-0003104
T0003105,P000835,P000423,1232.79,EUR,2025-04-10T15:30:49,crypto,ACC-P000835-0003105
T0003106,P001617,P002817,3678.4,USD,2025-05-05T09:53:36,crypto,ACC-P001617-0003106
T0003107,P003766,P003556,4496.24,USD,2025-05-26T01:14:57,mobile_wallet,ACC-P003766-0003107
T0003108,P002469,P000789,10107.59,USD,2025-05-23T00:46:26,mobile_wallet,ACC-P002469-0003108
T0003109,P001992,P000852,6882.81,EUR,2025-09-07T02:38:40,crypto,ACC-P001992-0003109
T0003110,P003169,P002999,14019.28,USD,2025-06-26T18:15:26,crypto,ACC-P003169-0003110
T0003111,P000125,P001335,12662.71,USD,2025-12-25T03:26:30,mobile_wallet,ACC-P000125-0003111
T0003112,P001871,P000331,9660.19,EUR,2025-06-01T23:02:52,mobile_wallet,ACC-P001871-0003112
T0003113,P001244,P002754,17850.34,EUR,2025-06-22T06:55:41,crypto,ACC-P001244-0003113
T0003114,P003203,P004813,2432.97,EUR,2025-06-25T16:32:46,cash,ACC-P003203-0003114
T0003115,P002120,P001420,8152.8,EUR,2025-01-20T03:11:34,bank_transfer,ACC-P002120-0003115
T0003116,P003281,P001321,13435.67,EUR,2025-05-05T22:31:44,crypto,ACC-P003281-0003116
T0003117,P000081,P002091,8906.43,USD,2025-06-29T20:05:42,bank_transfer,ACC-P000081-0003117
T0003118,P001900,P001240,16029.21,EUR,2025-06-19T02:29:12,bank_transfer,ACC-P001900-0003118
T0003119,P001606,P000423,2575.86,EUR,2025-07-17T22:01:54,mobile_wallet,ACC-P001606-0003119
T0003120,P002304,P002254,19770.61,USD,2025-11-23T08:08:13,bank_transfer,ACC-P002304-0003120
T0003121,P003217,P002627,11898.85,EUR,2025-11-22T15:01:22,cash,ACC-P003217-0003121
T0003122,P001642,P003342,18805.01,USD,2025-01-11T17:39:26,bank_transfer,ACC-P001642-0003122
T0003123,P000773,P000043,18338.49,GBP,2025-08-27T09:19:07,mobile_wallet,ACC-P000773-0003123
T0003124,P000618,P002828,5158.84,USD,2025-10-18T17:01:50,mobile_wallet,ACC-P000618-0003124
T0003125,P000309,P002929,13129.58,EUR,2025-01-15T04:51:04,cash,ACC-P000309-0003125
T0003126,P001589,P003319,12882.0,EUR,2025-05-07T06:47:57,crypto,ACC-P001589-0003126
T0003127,P003073,P000453,13558.18,USD,2025-03-24T22:24:15,cash,ACC-P003073-0003127
T0003128,P000705,P002615,15008.17,USD,2025-07-14T18:52:36,cash,ACC-P000705-0003128
T0003129,P002260,P002460,1845.38,USD,2025-05-18T09:43:32,bank_transfer,ACC-P002260-0003129
T0003130,P001382,P003332,4799.24,USD,2025-07-17T09:04:06,mobile_wallet,ACC-P001382-0003130
T0003131,P003480,P002230,7535.3,GBP,2025-10-24T14:56:14,crypto,ACC-P003480-0003131
T0003132,P000221,P000501,2856.83,GBP,2025-03-18T17:43:14,bank_transfer,ACC-P000221-0003132
T0003133,P001022,P002022,14191.84,USD,2025-09-25T16:27:08,bank_transfer,ACC-P001022-0003133
T0003134,P001479,P000349,2519.53,USD,2025-03-17T00:56:35,cash,ACC-P001479-0003134
T0003135,P000078,P000208,1297.76,USD,2025-06-16T08:25:07,crypto,ACC-P000078-0003135
T0003136,P001436,P001397,3407.07,EUR,2025-02-10T05:40:56,crypto,ACC-P001436-0003136
T0003137,P000692,P004354,4623.55,EUR,2025-07-18T22:43:33,cash,ACC-P000692-0003137
T0003138,P001715,P000337,4313.58,USD,2025-06-30T21:09:04,mobile_wallet,ACC-P001715-0003138
T0003139,P000899,P001129,15269.82,USD,2025-10-31T23:33:20,bank_transfer,ACC-P000899-0003139
T0003140,P001188,P001388,7674.48,GBP,2025-11-02T12:55:35,bank_transfer,ACC-P001188-0003140
T0003141,P002191,P001441,5164.72,USD,2025-02-23T13:51:45,mobile_wallet,ACC-P002191-0003141
T0003142,P004303,P002469,3203.05,USD,2025-10-07T23:28:34,bank_transfer,ACC-P004303-0003142
T0003143,P000592,P001882,6202.24,EUR,2025-12-17T09:55:30,mobile_wallet,ACC-P000592-0003143
T0003144,P002790,P002550,4398.99,USD,2025-01-21T08:38:44,cash,ACC-P002790-0003144
T0003145,P001128,P004375,1517.79,USD,2025-08-02T12:48:32,mobile_wallet,ACC-P001128-0003145
T0003146,P001128,P000213,446.62,GBP,2025-10-19T18:44:01,crypto,ACC-P001128-0003146
T0003147,P000602,P000902,11196.47,EUR,2025-11-27T13:45:38,cash,ACC-P000602-0003147
T0003148,P004326,P004886,443.19,USD,2025-02-03T16:31:32,bank_transfer,ACC-P004326-0003148
T0003149,P000935,P001245,7424.55,GBP,2025-12-15T02:00:26,bank_transfer,ACC-P000935-0003149
T0003150,P000965,P002575,7686.03,USD,2025-12-13T18:33:00,mobile_wallet,ACC-P000965-0003150
T0003151,P001792,P003202,5459.03,EUR,2025-06-15T02:57:11,bank_transfer,ACC-P001792-0003151
T0003152,P000064,P002444,3675.37,GBP,2025-02-12T00:28:09,crypto,ACC-P000064-0003152
T0003153,P001665,P001275,7002.74,GBP,2025-07-18T20:19:10,crypto,ACC-P001665-0003153
T0003154,P002361,P003594,3099.83,GBP,2025-10-05T13:05:30,crypto,ACC-P002361-0003154
T0003155,P002329,P002599,13488.24,EUR,2025-10-26T15:08:41,mobile_wallet,ACC-P002329-0003155
T0003156,P004409,P000029,3585.99,EUR,2025-01-27T13:21:39,bank_transfer,ACC-P004409-0003156
T0003157,P002579,P001739,12191.77,USD,2025-05-11T19:49:39,bank_transfer,ACC-P002579-0003157
T0003158,P000623,P003023,14255.65,EUR,2025-08-17T08:33:38,bank_transfer,ACC-P000623-0003158
T0003159,P000995,P003015,15272.61,EUR,2025-10-04T19:46:56,crypto,ACC-P000995-0003159
T0003160,P002754,P002900,1465.8,USD,2025-02-05T13:15:25,crypto,ACC-P002754-0003160
T0003161,P000401,P001421,7560.36,EUR,2025-02-20T06:58:08,mobile_wallet,ACC-P000401-0003161
T0003162,P000175,P002715,18340.34,EUR,2025-07-09T22:53:56,crypto,ACC-P000175-0003162
T0003163,P002416,P000396,1397.93,EUR,2025-05-09T16:25:59,mobile_wallet,ACC-P002416-0003163
T0003164,P001838,P004600,2015.69,EUR,2025-02-08T09:03:13,bank_transfer,ACC-P001838-0003164
T0003165,P000888,P000228,12898.67,USD,2025-03-26T21:08:43,cash,ACC-P000888-0003165
T0003166,P000721,P003091,5648.41,USD,2025-08-28T12:28:17,mobile_wallet,ACC-P000721-0003166
T0003167,P000676,P001116,7979.99,GBP,2025-06-15T18:31:16,mobile_wallet,ACC-P000676-0003167
T0003168,P001463,P004036,3874.41,GBP,2025-07-19T12:41:30,mobile_wallet,ACC-P001463-0003168
T0003169,P000809,P002839,14594.82,GBP,2025-06-16T12:45:22,crypto,ACC-P000809-0003169
T0003170,P001118,P002358,106.14,GBP,2025-06-30T04:13:00,mobile_wallet,ACC-P001118-0003170
T0003171,P004580,P001286,2893.3,USD,2025-11-22T23:10:38,crypto,ACC-P004580-0003171
T0003172,P002872,P001502,16910.77,GBP,2025-03-25T00:31:44,bank_transfer,ACC-P002872-0003172
T0003173,P003139,P000149,9160.84,EUR,2025-09-19T18:44:35,cash,ACC-P003139-0003173
T0003174,P001810,P000350,13636.45,EUR,2025-05-19T22:58:03,mobile_wallet,ACC-P001810-0003174
T0003175,P001638,P000768,16184.64,GBP,2025-11-30T20:48:52,cash,ACC-P001638-0003175
T0003176,P001445,P000885,5153.41,EUR,2025-12-07T22:43:55,crypto,ACC-P001445-0003176
T0003177,P003043,P000633,11715.09,EUR,2025-06-07T23:40:42,bank_transfer,ACC-P003043-0003177
T0003178,P001963,P000713,16201.85,USD,2025-09-19T16:47:39,mobile_wallet,ACC-P001963-0003178
T0003179,P000988,P002288,1655.45,USD,2025-07-30T06:57:26,mobile_wallet,ACC-P000988-0003179
T0003180,P001648,P000812,995.8,GBP,2025-01-05T15:19:20,crypto,ACC-P001648-0003180
T0003181,P002785,P000851,497.74,GBP,2025-06-04T18:23:16,mobile_wallet,ACC-P002785-0003181
T0003182,P001086,P002876,19848.3,EUR,2025-09-24T13:56:21,mobile_wallet,ACC-P001086-0003182
T0003183,P002035,P001355,7066.08,USD,2025-07-26T10:45:22,cash,ACC-P002035-0003183
T0003184,P000282,P000684,208.78,USD,2025-06-06T09:27:15,mobile_wallet,ACC-P000282-0003184
T0003185,P001006,P002456,19559.16,GBP,2025-10-12T00:23:37,cash,ACC-P001006-0003185
T0003186,P001023,P002303,7692.89,USD,2025-07-10T18:11:52,mobile_wallet,ACC-P001023-0003186
T0003187,P002533,P004392,1212.83,EUR,2025-04-05T08:08:16,bank_transfer,ACC-P002533-0003187
T0003188,P001905,P002505,8120.53,GBP,2025-04-08T02:54:41,mobile_wallet,ACC-P001905-0003188
T0003189,P001779,P001809,19864.61,USD,2025-08-03T00:32:57,bank_transfer,ACC-P001779-0003189
T0003190,P002184,P002114,7660.08,GBP,2025-09-08T13:49:23,cash,ACC-P002184-0003190
T0003191,P001717,P000197,6610.89,GBP,2025-09-01T10:02:01,cash,ACC-P001717-0003191
T0003192,P002419,P003685,3428.9,EUR,2025-09-13T01:19:07,cash,ACC-P002419-0003192
T0003193,P001702,P002232,3608.9,GBP,2025-10-13T02:51:42,mobile_wallet,ACC-P001702-0003193
T0003194,P000909,P001419,13443.58,EUR,2025-09-04T12:13:58,cash,ACC-P000909-0003194
T0003195,P001792,P002102,14140.57,EUR,2025-11-12T22:28:07,crypto,ACC-P001792-0003195
T0003196,P002780,P000710,4859.92,GBP,2025-10-04T15:31:48,bank_transfer,ACC-P002780-0003196
T0003197,P000231,P001311,3214.97,GBP,2025-11-10T23:27:12,cash,ACC-P000231-0003197
T0003198,P001127,P003087,18772.73,USD,2025-12-31T23:19:36,crypto,ACC-P001127-0003198
T0003199,P003348,P001478,14256.19,GBP,2025-12-12T21:43:08,mobile_wallet,ACC-P003348-0003199
T0003200,P000488,P000628,13321.63,EUR,2025-03-23T05:38:54,crypto,ACC-P000488-0003200
T0003201,P000718,P000408,3075.49,GBP,2025-12-20T21:22:32,crypto,ACC-P000718-0003201
T0003202,P000643,P002942,3414.25,GBP,2025-03-24T13:28:17,crypto,ACC-P000643-0003202
T0003203,P003429,P002629,16080.7,EUR,2025-04-04T13:57:49,cash,ACC-P003429-0003203
